time,ax,ay,az,atotal
14.113651990890503,-1.36,-1.83,0.92,2.45
14.123759031295776,-0.99,-2.5,0.81,2.8
14.133707046508789,-0.64,-3.19,0.65,3.31
14.154890060424805,-0.28,-3.8,0.53,3.84
14.15676999092102,0.09,-4.31,0.37,4.32
14.163511037826538,0.4,-4.6,0.24,4.62
14.173446893692017,0.75,-4.74,0.24,4.8
14.183602094650269,1.09,-4.84,0.21,4.96
14.193843126296997,1.44,-4.96,0.25,5.17
14.203456163406372,1.61,-5.1,0.36,5.36
14.213226079940796,1.43,-5.2,0.64,5.43
14.224416971206665,1.11,-5.29,1.11,5.51
14.23402714729309,1.37,-6.08,1.5,6.41
14.256932020187378,2.31,-7.81,1.62,8.3
14.258972883224487,2.89,-9.37,1.52,9.92
14.262959003448486,3.11,-9.98,1.74,10.59
14.273033857345581,2.68,-9.4,2.15,10.0
14.283136129379272,1.56,-8.01,2.71,8.59
14.293045043945312,0.48,-6.88,3.24,7.61
14.303065061569214,-0.05,-6.63,3.71,7.59
14.312894105911255,-0.48,-6.75,4.18,7.95
14.323691129684448,-1.13,-7.06,4.4,8.39
14.333563089370728,-1.62,-7.52,4.44,8.88
14.354538202285767,-1.9,-8.14,4.34,9.41
14.356529951095581,-2.22,-8.59,3.95,9.71
14.36266803741455,-2.59,-8.83,3.37,9.79
14.372847080230713,-3.07,-8.68,2.73,9.6
14.382575988769531,-3.49,-8.16,2.14,9.12
14.392664194107056,-3.78,-7.52,1.65,8.57
14.402712106704712,-4.12,-6.7,1.28,7.96
14.41257905960083,-4.42,-5.75,1.08,7.33
14.422627210617065,-4.59,-4.87,0.91,6.75
14.433304071426392,-4.7,-4.12,0.75,6.29
14.457101106643677,-4.76,-3.48,0.51,5.91
14.459259986877441,-4.83,-2.85,0.32,5.61
14.462332963943481,-4.88,-2.28,0.2,5.39
14.472285985946655,-4.78,-1.78,0.06,5.1
14.482134103775024,-4.6,-1.27,0.06,4.77
14.492496013641357,-4.43,-0.83,0.1,4.5
14.502413034439087,-4.16,-0.52,0.11,4.19
14.51221489906311,-3.93,-0.19,0.12,3.93
14.522297143936157,-3.78,0.14,0.12,3.78
14.532155990600586,-3.55,0.38,0.13,3.57
14.554561853408813,-3.23,0.56,0.12,3.28
14.556463956832886,-2.94,0.73,0.1,3.03
14.561843156814575,-2.65,0.91,0.08,2.8
14.57201099395752,-2.33,1.01,0.01,2.53
14.581816911697388,-1.97,1.06,0.03,2.23
14.592051982879639,-1.55,1.17,0.06,1.94
14.60198187828064,-0.91,1.18,0.14,1.49
14.611836194992065,-0.39,1.27,0.21,1.34
14.621917963027954,0.18,1.34,0.22,1.36
14.63211703300476,0.94,1.33,0.12,1.63
14.654266119003296,1.84,1.17,-0.2,2.18
14.656160116195679,2.75,1.08,-0.31,2.97
14.661627054214478,3.77,1.38,-0.11,4.01
14.671658039093018,4.76,1.89,-0.28,5.12
14.68172001838684,6.01,2.07,-0.75,6.4
14.691663026809692,7.34,2.19,-1.19,7.75
14.701603174209595,8.5,2.62,-1.72,9.05
14.711477041244507,9.65,3.4,-2.26,10.47
14.722472906112671,10.45,4.48,-3.22,11.81
14.732341051101685,11.01,5.11,-4.67,13.0
14.754338026046753,11.57,5.19,-6.01,14.03
14.756402015686035,12.0,4.35,-6.55,14.34
14.76149296760559,12.04,2.64,-6.03,13.72
14.771135091781616,11.17,2.13,-4.69,12.3
14.781359910964966,9.73,3.01,-4.04,10.95
14.791374921798706,8.73,3.99,-4.45,10.57
14.80120301246643,7.94,4.59,-5.76,10.83
14.81116008758545,7.16,4.9,-6.87,11.06
14.82193398475647,6.56,4.68,-6.84,10.56
14.83219599723816,6.24,4.0,-5.92,9.48
14.854767084121704,5.82,3.32,-4.72,8.19
14.856755018234253,5.25,2.91,-3.75,7.07
14.860889196395874,4.7,2.75,-3.29,6.36
14.870919942855835,4.31,2.73,-3.18,6.01
14.88078498840332,4.04,2.72,-3.18,5.81
14.890939950942993,3.79,2.81,-3.04,5.61
14.900892972946167,3.59,2.87,-2.7,5.33
14.911046981811523,3.49,2.87,-2.21,5.03
14.920860052108765,3.42,2.85,-1.71,4.76
14.930609941482544,3.1,2.88,-1.28,4.42
14.952010869979858,2.55,2.9,-0.99,3.98
14.953904867172241,1.9,2.86,-0.84,3.53
14.960540056228638,1.28,2.75,-0.65,3.1
14.970547914505005,0.85,2.55,-0.4,2.71
14.980279207229614,0.49,2.33,-0.11,2.38
14.990614175796509,0.11,2.05,0.15,2.05
15.000454187393188,-0.29,1.67,0.45,1.75
15.010354042053223,-0.71,1.29,0.81,1.68
15.020408868789673,-1.12,0.9,1.16,1.84
15.030475854873657,-1.42,0.49,1.49,2.11
15.053434133529663,-1.73,0.1,1.7,2.42
15.055404901504517,-1.9,-0.28,1.84,2.65
15.060405015945435,-2.02,-0.64,1.95,2.87
15.07013201713562,-2.2,-0.98,2.06,3.16
15.080145120620728,-2.28,-1.3,2.17,3.4
15.090244054794312,-2.23,-1.63,2.23,3.55
15.100172996520996,-2.09,-2.1,2.21,3.69
15.110064029693604,-1.88,-2.68,2.16,3.92
15.121000051498413,-1.48,-3.34,2.03,4.17
15.130934953689575,-1.01,-4.04,1.92,4.58
15.153933048248291,-0.56,-4.72,1.81,5.08
15.155892133712769,0.12,-5.31,1.74,5.58
15.15987515449524,0.88,-5.83,1.58,6.1
15.169799089431763,1.45,-6.04,1.34,6.35
15.179666996002197,1.75,-5.84,1.07,6.18
15.189953088760376,1.72,-5.48,0.8,5.79
15.199727058410645,1.42,-5.14,0.71,5.37
15.209917068481445,0.95,-4.99,0.85,5.15
15.220515012741089,0.29,-5.09,1.32,5.26
15.230300188064575,-0.45,-5.29,2.02,5.68
15.253828048706055,-0.73,-5.99,2.67,6.59
15.25587010383606,-0.37,-7.64,2.97,8.2
15.259350061416626,-0.16,-9.26,2.93,9.71
15.26937985420227,-0.33,-9.96,2.89,10.37
15.279263019561768,-0.9,-9.75,2.82,10.18
15.289484977722168,-1.61,-8.67,2.62,9.19
15.299373865127563,-1.61,-7.61,2.34,8.12
15.309380054473877,-0.96,-7.59,1.9,7.88
15.31963300704956,-1.0,-7.46,1.48,7.67
15.330381155014038,-1.5,-7.1,1.34,7.37
15.35222315788269,-1.75,-7.1,1.5,7.46
15.354099035263062,-1.62,-7.31,1.79,7.69
15.359172105789185,-1.36,-7.71,2.14,8.11
15.369180917739868,-1.32,-7.82,2.28,8.25
15.37933611869812,-1.44,-7.72,2.14,8.13
15.389158010482788,-1.76,-7.39,1.77,7.8
15.39917802810669,-2.31,-6.85,1.34,7.35
15.408981084823608,-2.88,-6.22,0.96,6.92
15.419787168502808,-3.39,-5.54,0.65,6.52
15.42910099029541,-3.89,-4.96,0.3,6.31
15.452184915542603,-4.34,-4.49,0.03,6.24
15.454171895980835,-4.69,-4.03,-0.19,6.18
15.458751916885376,-4.87,-3.63,-0.31,6.08
15.469093084335327,-5.01,-3.25,-0.44,5.98
15.47863507270813,-5.08,-2.84,-0.52,5.84
15.488793134689331,-4.93,-2.43,-0.56,5.52
15.49872088432312,-4.65,-1.93,-0.62,5.07
15.508690118789673,-4.33,-1.4,-0.57,4.58
15.519430875778198,-3.92,-0.92,-0.48,4.05
15.528771162033081,-3.46,-0.52,-0.3,3.51
15.553619146347046,-2.97,-0.16,-0.15,2.97
15.555655002593994,-2.56,0.13,-0.07,2.56
15.558365106582642,-2.2,0.33,-0.01,2.22
15.568302869796753,-1.74,0.4,0.04,1.78
15.578538179397583,-1.05,0.34,0.09,1.1
15.588374853134155,-0.31,0.3,0.01,0.43
15.598299980163574,0.37,0.24,-0.17,0.47
15.608304977416992,0.96,0.23,-0.29,1.02
15.61820912361145,1.75,0.2,-0.45,1.81
15.629049062728882,2.69,0.11,-0.64,2.76
15.651940107345581,3.74,0.06,-0.76,3.81
15.653994083404541,4.75,0.19,-1.02,4.86
15.657932043075562,5.68,0.49,-1.23,5.83
15.66807508468628,6.52,0.86,-1.46,6.73
15.677793979644775,7.25,1.41,-1.7,7.57
15.687865018844604,7.77,1.66,-2.04,8.2
15.698004961013794,8.33,2.01,-2.28,8.86
15.708047151565552,8.82,2.42,-2.58,9.5
15.71800708770752,9.22,3.01,-2.8,10.09
15.72809910774231,9.46,3.6,-2.99,10.55
15.749979972839355,9.8,3.85,-3.07,10.96
15.75193190574646,10.67,3.03,-2.88,11.45
15.757644891738892,11.51,1.84,-2.37,11.89
15.767685174942017,11.0,2.18,-1.7,11.34
15.777409076690674,9.65,3.48,-1.3,10.34
15.787724018096924,8.4,4.43,-1.41,9.6
15.797866106033325,7.72,4.86,-1.7,9.27
15.807584047317505,7.66,4.78,-1.7,9.18
15.817589044570923,7.83,4.45,-1.3,9.09
15.828383207321167,7.99,4.2,-0.7,9.05
15.850970983505249,8.06,4.12,-0.41,9.06
15.853025197982788,7.91,4.32,-0.66,9.03
15.857722043991089,7.51,4.64,-1.09,8.89
15.86735200881958,7.02,4.81,-1.37,8.61
15.877074956893921,6.36,4.96,-1.41,8.18
15.887048959732056,5.72,5.0,-1.07,7.67
15.897215127944946,5.17,4.91,-0.61,7.15
15.907279014587402,4.51,4.83,-0.33,6.61
15.91712212562561,3.72,4.83,-0.26,6.1
15.928313970565796,2.95,4.89,-0.22,5.71
15.950316190719604,2.29,4.89,-0.19,5.4
15.95228099822998,1.81,4.81,-0.22,5.14
15.957176923751831,1.47,4.68,-0.2,4.9
15.966974020004272,1.21,4.45,-0.21,4.61
15.97694993019104,0.95,4.11,-0.23,4.22
15.987128019332886,0.68,3.8,-0.17,3.86
15.996721982955933,0.43,3.36,-0.21,3.39
16.006635904312134,0.17,2.88,-0.23,2.89
16.017580032348633,-0.22,2.43,-0.22,2.44
16.026928186416626,-0.68,1.98,-0.12,2.09
16.05193305015564,-1.18,1.49,0.02,1.9
16.053936004638672,-1.66,1.0,0.22,1.95
16.056543111801147,-2.05,0.52,0.45,2.16
16.066606998443604,-2.17,0.01,0.72,2.28
16.076420068740845,-2.12,-0.47,1.02,2.39
16.086639165878296,-1.9,-0.94,1.28,2.47
16.096463918685913,-1.52,-1.52,1.39,2.55
16.10647702217102,-1.31,-2.23,1.39,2.93
16.116406202316284,-1.38,-2.94,1.3,3.49
16.126499891281128,-1.46,-3.55,1.11,3.99
16.14994788169861,-1.25,-4.12,1.07,4.43
16.151825189590454,-0.98,-4.64,1.08,4.86
16.15617799758911,-0.68,-5.0,1.19,5.18
16.166198015213013,-0.28,-5.18,1.36,5.36
16.176027059555054,0.3,-5.35,1.49,5.56
16.186020135879517,0.88,-5.4,1.66,5.71
16.1962468624115,1.26,-5.38,1.71,5.78
16.2060968875885,1.54,-5.25,1.82,5.76
16.21604895591736,1.85,-5.04,1.94,5.7
16.226760149002075,2.64,-5.58,1.85,6.44
16.25024914741516,3.68,-7.19,1.36,8.19
16.252322912216187,4.28,-8.96,0.8,9.96
16.255802869796753,3.66,-9.21,0.51,9.92
16.265851974487305,2.37,-8.0,0.82,8.38
16.275803089141846,1.48,-6.72,1.78,7.1
16.28585696220398,0.67,-6.14,2.56,6.68
16.295796155929565,0.3,-6.27,3.33,7.1
16.30579400062561,-0.09,-6.75,3.92,7.8
16.315683126449585,-0.77,-7.31,3.89,8.31
16.326639890670776,-1.46,-7.78,3.49,8.65
16.349406003952026,-1.73,-8.26,3.07,8.98
16.351374864578247,-2.08,-8.56,2.33,9.11
16.35554814338684,-2.82,-8.49,1.47,9.06
16.365504026412964,-3.59,-8.21,0.86,9.0
16.375334978103638,-4.15,-7.82,0.53,8.86
16.385261058807373,-4.56,-7.25,0.49,8.57
16.395421981811523,-4.86,-6.39,0.72,8.06
16.405422925949097,-5.07,-5.57,0.8,7.57
16.415356874465942,-5.34,-4.91,0.74,7.29
16.425246000289917,-5.74,-4.31,0.73,7.21
16.448593854904175,-6.09,-3.81,0.76,7.22
16.45053505897522,-6.34,-3.43,0.84,7.25
16.45510697364807,-6.54,-3.05,0.97,7.28
16.465157985687256,-6.66,-2.65,1.19,7.26
16.474982976913452,-6.55,-2.33,1.4,7.09
16.484950065612793,-6.28,-2.0,1.59,6.77
16.4950590133667,-5.87,-1.7,1.68,6.33
16.505077123641968,-5.47,-1.43,1.7,5.9
16.515088081359863,-5.13,-1.14,1.63,5.5
16.52504801750183,-4.6,-0.94,1.55,4.94
16.548835039138794,-3.99,-0.78,1.42,4.3
16.55078101158142,-3.43,-0.64,1.28,3.71
16.554742097854614,-2.84,-0.52,1.15,3.1
16.5646870136261,-2.14,-0.5,0.92,2.38
16.574601888656616,-1.41,-0.48,0.73,1.65
16.584851026535034,-0.63,-0.54,0.61,1.02
16.594599962234497,0.13,-0.62,0.67,0.92
16.60467505455017,0.79,-0.52,0.72,1.18
16.615694999694824,1.67,-0.56,0.57,1.85
16.6249840259552,2.47,-0.78,0.39,2.61
16.648741960525513,3.1,-0.88,0.36,3.24
16.650766134262085,3.72,-0.7,0.5,3.81
16.654340028762817,4.27,-0.31,0.42,4.3
16.664361000061035,4.93,0.24,0.22,4.94
16.67430806159973,6.05,0.66,-0.06,6.08
16.684484004974365,7.06,0.84,-0.53,7.12
16.694595098495483,7.99,1.28,-0.93,8.14
16.70424199104309,8.8,2.11,-1.19,9.12
16.71436619758606,9.31,2.83,-1.65,9.86
16.72427201271057,9.81,3.03,-1.96,10.45
16.747048139572144,10.63,2.56,-2.16,11.14
16.748957872390747,11.65,1.46,-2.08,11.92
16.75416898727417,11.9,0.94,-1.71,12.05
16.76384401321411,11.27,1.59,-1.34,11.46
16.773831129074097,10.59,2.44,-1.39,10.95
16.783764123916626,10.0,3.38,-1.71,10.69
16.794103860855103,9.35,4.37,-1.98,10.5
16.804044008255005,8.94,4.85,-1.98,10.36
16.81396794319153,8.96,4.62,-1.55,10.19
16.823879957199097,9.06,4.1,-0.69,9.96
16.84601616859436,8.91,3.66,0.07,9.63
16.847828149795532,8.52,3.26,0.27,9.12
16.853777170181274,7.98,2.97,0.09,8.51
16.86345410346985,7.36,2.92,-0.3,7.92
16.87351703643799,6.64,3.0,-0.65,7.31
16.883782148361206,5.91,3.23,-0.78,6.78
16.893646001815796,5.17,3.57,-0.74,6.32
16.90368390083313,4.42,4.0,-0.64,5.99
16.91358208656311,3.69,4.4,-0.56,5.76
16.92357611656189,3.09,4.68,-0.37,5.62
16.94792914390564,2.62,4.83,-0.2,5.49
16.949856996536255,2.15,4.84,-0.05,5.29
16.953450918197632,1.69,4.67,0.01,4.96
16.963183164596558,1.2,4.36,-0.01,4.52
16.97332501411438,0.63,4.11,-0.04,4.15
16.98344111442566,0.04,3.7,-0.13,3.7
16.993283987045288,-0.51,3.2,-0.15,3.24
17.003326177597046,-1.03,2.81,-0.09,2.99
17.014219045639038,-1.41,2.36,0.05,2.74
17.023705005645752,-1.62,1.81,0.18,2.43
17.047938108444214,-1.76,1.27,0.29,2.18
17.049970865249634,-1.98,0.87,0.35,2.19
17.053004026412964,-2.03,0.42,0.36,2.1
17.063016176223755,-1.89,-0.09,0.37,1.92
17.07311987876892,-1.54,-0.53,0.37,1.67
17.083011865615845,-0.97,-1.1,0.31,1.49
17.092839002609253,-0.5,-1.64,0.14,1.72
17.103003978729248,-0.13,-2.07,0.14,2.07
17.112807035446167,0.28,-2.88,0.1,2.89
17.122860193252563,0.76,-3.66,0.21,3.74
17.145589113235474,1.12,-4.53,0.49,4.69
17.1475031375885,1.15,-5.23,0.95,5.43
17.152712106704712,1.14,-5.76,1.49,6.05
17.162530183792114,1.15,-6.23,1.99,6.64
17.172482013702393,1.14,-6.51,2.46,7.05
17.1824471950531,0.99,-6.52,2.92,7.21
17.192546129226685,0.64,-6.27,3.25,7.09
17.202507972717285,0.34,-5.85,3.43,6.78
17.212494134902954,0.94,-6.34,3.3,7.2
17.222788095474243,2.08,-8.33,2.48,8.93
17.24557900428772,2.25,-10.03,1.29,10.35
17.24749207496643,1.13,-10.2,0.69,10.28
17.252318143844604,-0.56,-8.94,0.73,8.98
17.262112855911255,-1.62,-7.74,1.37,8.02
17.27212119102478,-1.48,-7.44,2.16,7.88
17.28230309486389,-0.96,-7.85,2.66,8.34
17.292124032974243,-1.17,-7.63,2.97,8.27
17.302151918411255,-1.57,-6.89,3.21,7.76
17.312115907669067,-1.71,-6.48,3.15,7.4
17.323091983795166,-1.74,-6.75,2.45,7.38
17.34647798538208,-2.1,-7.1,1.44,7.54
17.348748922348022,-2.64,-7.25,0.73,7.75
17.351929903030396,-3.49,-6.99,0.27,7.81
17.361919164657593,-4.52,-6.55,-0.16,7.95
17.372081995010376,-5.45,-6.04,-0.49,8.15
17.381942987442017,-6.29,-5.39,-0.72,8.31
17.39185118675232,-7.0,-4.64,-0.84,8.44
17.401839017868042,-7.38,-4.06,-0.81,8.46
17.411722898483276,-7.61,-3.42,-0.65,8.36
17.421807050704956,-7.66,-3.01,-0.5,8.24
17.44653010368347,-7.53,-2.73,-0.22,8.01
17.44865107536316,-7.52,-2.45,0.07,7.9
17.45166802406311,-7.61,-2.14,0.32,7.91
17.461400032043457,-7.62,-1.98,0.61,7.89
17.47137999534607,-7.47,-1.94,0.88,7.76
17.481872081756592,-7.18,-1.88,1.08,7.5
17.491513967514038,-6.67,-1.82,1.16,7.01
17.501506090164185,-5.71,-1.78,1.24,6.1
17.51141095161438,-4.47,-1.72,1.22,4.94
17.52143692970276,-3.17,-1.68,1.06,3.74
17.544218063354492,-2.1,-1.56,0.75,2.72
17.546136140823364,-1.27,-1.28,0.38,1.84
17.55120587348938,-0.57,-0.84,-0.09,1.01
17.561169862747192,-0.06,-0.5,-0.55,0.74
17.571165084838867,0.65,-0.4,-0.7,1.03
17.581377029418945,1.46,-0.24,-0.4,1.53
17.59148097038269,2.55,0.09,-0.03,2.55
17.601171016693115,4.07,0.15,0.28,4.08
17.6118381023407,5.49,0.3,0.47,5.51
17.621474027633667,6.38,0.83,0.38,6.44
17.645920038223267,6.87,1.52,0.14,7.03
17.647924184799194,7.01,2.27,-0.22,7.37
17.650858163833618,6.85,2.95,-0.5,7.47
17.660730123519897,7.23,3.34,-0.67,7.99
17.670707941055298,7.95,3.52,-0.73,8.72
17.68082594871521,8.64,4.02,-0.71,9.55
17.690759897232056,9.01,4.73,-0.52,10.18
17.700820207595825,9.29,5.05,-0.28,10.57
17.710644960403442,9.34,5.31,-0.25,10.74
17.72161102294922,9.57,5.14,-0.24,10.86
17.746546983718872,10.1,4.58,-0.25,11.09
17.748932123184204,10.25,4.44,-0.27,11.17
17.750295877456665,10.12,4.83,-0.47,11.22
17.760403871536255,9.97,5.34,-1.07,11.36
17.770302057266235,9.58,5.86,-1.98,11.4
17.780719995498657,8.86,6.54,-2.8,11.36
17.79054307937622,8.17,6.93,-3.15,11.16
17.8003990650177,7.64,6.61,-2.94,10.52
17.810365915298462,7.13,6.21,-1.98,9.66
17.820379972457886,6.69,5.91,-0.82,8.96
17.844638109207153,6.27,5.6,0.04,8.4
17.84650707244873,5.86,5.3,0.45,7.91
17.850147008895874,5.43,5.01,0.5,7.4
17.860055208206177,4.97,4.81,0.44,6.93
17.869863986968994,4.65,4.68,0.48,6.61
17.87996006011963,4.51,4.63,0.57,6.48
17.890103101730347,4.36,4.61,0.62,6.37
17.899999856948853,3.99,4.56,0.55,6.08
17.910012006759644,3.41,4.51,0.5,5.67
17.91997504234314,2.69,4.42,0.48,5.19
17.94407296180725,2.0,4.23,0.45,4.7
17.946029901504517,1.36,3.94,0.45,4.19
17.9497811794281,0.78,3.54,0.41,3.64
17.9597110748291,0.28,3.08,0.48,3.12
17.96961998939514,-0.17,2.65,0.64,2.73
17.979660034179688,-0.54,2.13,0.8,2.33
17.989799976348877,-0.84,1.6,1.02,2.07
17.999656915664673,-0.97,1.08,1.24,1.9
18.009597063064575,-1.2,0.61,1.43,1.96
18.01964497566223,-1.38,0.21,1.55,2.08
18.042703866958618,-1.54,-0.19,1.65,2.26
18.04461097717285,-1.75,-0.67,1.65,2.49
18.049434900283813,-2.04,-1.13,1.61,2.83
18.059372186660767,-2.29,-1.56,1.56,3.17
18.06932806968689,-2.49,-2.06,1.58,3.59
18.079174995422363,-2.62,-2.5,1.65,3.97
18.089296102523804,-2.44,-3.06,1.78,4.29
18.099359035491943,-1.81,-3.63,1.96,4.5
18.10924506187439,-0.64,-4.03,2.11,4.59
18.120265007019043,0.4,-4.22,2.1,4.73
18.143437147140503,0.8,-4.24,2.02,4.76
18.145483016967773,0.94,-4.41,1.85,4.87
18.149007081985474,0.92,-4.78,1.65,5.13
18.15923810005188,0.78,-5.13,1.75,5.47
18.168910026550293,0.69,-5.53,2.08,5.94
18.17871117591858,0.48,-5.75,2.4,6.24
18.18896794319153,0.13,-5.67,2.71,6.28
18.199043035507202,-0.17,-5.43,3.08,6.24
18.20894694328308,0.0,-5.51,3.43,6.49
18.21892499923706,1.12,-6.89,3.51,7.81
18.243154048919678,2.13,-9.03,3.05,9.76
18.245115995407104,1.94,-10.48,2.63,10.97
18.248703002929688,1.04,-10.9,2.85,11.31
18.25860905647278,-0.7,-9.61,3.5,10.25
18.26855492591858,-1.73,-8.25,4.13,9.38
18.27866005897522,-1.27,-8.54,4.46,9.71
18.288642168045044,-1.02,-9.06,4.11,10.0
18.298534154891968,-1.62,-8.48,3.87,9.46
18.308735132217407,-2.29,-7.36,4.0,8.68
18.31860899925232,-2.63,-6.65,4.16,8.27
18.341604948043823,-2.73,-6.41,4.23,8.15
18.3435800075531,-2.74,-6.63,4.0,8.21
18.348281145095825,-3.06,-6.71,3.44,8.13
18.35822319984436,-3.57,-6.6,2.8,8.0
18.368277072906494,-4.17,-6.44,2.42,8.04
18.377978086471558,-4.77,-6.08,2.28,8.05
18.388320207595825,-5.36,-5.64,2.21,8.08
18.398241996765137,-5.74,-5.25,2.35,8.12
18.408149003982544,-5.77,-4.96,2.51,8.01
18.41889786720276,-5.44,-4.8,2.38,7.63
18.443443059921265,-4.86,-4.46,1.91,6.86
18.445518016815186,-4.33,-4.01,1.1,6.0
18.447946071624756,-4.47,-3.55,0.06,5.7
18.45783495903015,-5.08,-3.34,-0.83,6.13
18.467891931533813,-5.74,-3.21,-1.38,6.71
18.47788405418396,-6.31,-3.01,-1.5,7.15
18.487912893295288,-6.7,-2.79,-1.39,7.38
18.49788212776184,-6.48,-2.52,-1.13,7.04
18.507752180099487,-5.59,-2.26,-0.57,6.05
18.51867413520813,-4.16,-2.03,-0.02,4.62
18.54397416114807,-2.92,-1.69,0.32,3.38
18.546020030975342,-1.94,-1.51,0.63,2.53
18.5473370552063,-1.12,-1.51,0.77,2.03
18.557349920272827,-0.57,-1.32,0.77,1.63
18.567501068115234,-0.01,-0.97,0.69,1.19
18.57746720314026,0.67,-0.74,0.46,1.09
18.587462186813354,1.6,-0.57,0.31,1.72
18.59750008583069,2.68,-0.32,0.23,2.7
18.607503175735474,3.64,-0.09,0.36,3.65
18.61741805076599,4.41,0.31,0.66,4.46
18.64191198348999,5.02,0.97,0.67,5.15
18.64389705657959,5.7,1.68,0.39,5.95
18.647212028503418,6.48,2.39,-0.01,6.9
18.65724015235901,7.39,2.92,-0.54,7.96
18.6672580242157,8.19,3.5,-1.01,8.96
18.677201986312866,8.88,4.17,-1.46,9.91
18.687210083007812,9.34,4.99,-1.84,10.74
18.697065114974976,9.88,5.64,-2.24,11.59
18.707111120224,10.35,5.95,-2.54,12.2
18.7170569896698,11.01,5.34,-2.63,12.51
18.740118980407715,11.88,4.14,-2.27,12.78
18.74207091331482,12.14,3.85,-1.46,12.81
18.746843099594116,11.74,4.81,-0.85,12.71
18.756906986236572,11.01,5.96,-1.17,12.57
18.766828060150146,9.83,7.41,-2.27,12.51
18.77656388282776,10.2,6.86,-3.25,12.71
18.786930084228516,10.33,6.12,-3.48,12.5
18.796653985977173,9.88,6.08,-2.81,11.93
18.80678701400757,9.33,5.97,-1.74,11.21
18.81672215461731,8.79,5.78,-1.18,10.58
18.83948016166687,8.12,5.42,-1.02,9.81
18.841429948806763,7.26,5.03,-0.81,8.86
18.846503973007202,6.44,4.77,-0.4,8.02
18.85652208328247,5.63,4.6,0.18,7.27
18.86647605895996,4.72,4.52,0.71,6.57
18.876270055770874,3.85,4.5,1.03,6.01
18.886478185653687,3.21,4.46,1.14,5.61
18.896646976470947,2.72,4.49,1.1,5.36
18.90640091896057,2.07,4.65,1.01,5.18
18.9163658618927,1.41,4.72,0.87,5.0
18.940666913986206,0.88,4.65,0.64,4.77
18.942672967910767,0.33,4.5,0.52,4.54
18.946056127548218,-0.18,4.25,0.49,4.28
18.95616316795349,-0.64,3.87,0.53,3.95
18.965962171554565,-1.09,3.45,0.61,3.66
18.976133108139038,-1.56,3.0,0.74,3.46
18.98623013496399,-1.86,2.59,0.87,3.3
18.996206045150757,-2.2,2.22,0.93,3.26
19.006067037582397,-2.48,1.88,0.98,3.26
19.016892194747925,-2.68,1.6,0.93,3.25
19.04119086265564,-2.85,1.29,0.79,3.22
19.04328989982605,-2.84,0.93,0.62,3.05
19.04598903656006,-2.7,0.46,0.47,2.77
19.055822134017944,-2.43,-0.17,0.5,2.48
19.06572198867798,-1.89,-0.96,0.62,2.2
19.075895071029663,-1.31,-1.67,0.76,2.25
19.085714101791382,-0.69,-2.35,1.02,2.65
19.09563398361206,-0.01,-3.0,1.25,3.25
19.1056969165802,0.81,-3.62,1.46,3.98
19.11640501022339,1.57,-4.12,1.54,4.67
19.142189979553223,2.25,-4.5,1.55,5.26
19.144234895706177,2.73,-4.62,1.58,5.59
19.14560604095459,3.18,-4.58,1.64,5.81
19.155452013015747,3.63,-4.67,1.68,6.14
19.16546320915222,3.78,-4.81,1.77,6.36
19.17524218559265,3.57,-4.98,2.05,6.46
19.185363054275513,3.79,-5.81,2.32,7.31
19.195401906967163,4.62,-7.67,2.38,9.26
19.205300092697144,5.1,-9.52,2.39,11.06
19.215283155441284,4.56,-9.85,2.67,11.17
19.2393581867218,2.98,-8.53,3.01,9.52
19.241345167160034,1.35,-6.85,3.4,7.76
19.24504590034485,0.01,-5.74,3.6,6.77
19.255067110061646,-0.73,-5.46,3.55,6.55
19.26491403579712,-0.9,-6.32,3.42,7.24
19.274779081344604,-0.91,-7.26,3.12,7.95
19.28497290611267,-0.79,-7.97,3.01,8.55
19.29499101638794,-0.82,-8.47,2.94,9.0
19.304940938949585,-0.96,-8.89,2.69,9.33
19.314915895462036,-1.4,-9.1,2.31,9.49
19.33897614479065,-2.08,-8.99,1.73,9.38
19.340900182724,-2.72,-8.68,1.14,9.16
19.344855070114136,-3.42,-8.1,0.61,8.81
19.35462498664856,-4.07,-7.44,0.2,8.48
19.364614009857178,-4.72,-6.82,-0.1,8.29
19.374776124954224,-5.41,-6.27,-0.34,8.28
19.384809017181396,-6.06,-5.8,-0.6,8.4
19.39462113380432,-6.56,-5.44,-0.84,8.56
19.40457320213318,-6.93,-5.06,-1.09,8.64
19.415524005889893,-7.22,-4.64,-1.23,8.67
19.438905954360962,-7.47,-4.23,-1.24,8.67
19.440723180770874,-7.53,-3.89,-1.22,8.56
19.444344997406006,-7.44,-3.52,-1.19,8.31
19.454291105270386,-7.13,-3.11,-1.09,7.85
19.46419405937195,-6.7,-2.7,-0.99,7.29
19.474115133285522,-6.4,-2.23,-1.07,6.86
19.484535932540894,-6.01,-1.82,-1.2,6.39
19.494200944900513,-5.53,-1.41,-1.26,5.84
19.5042622089386,-5.02,-1.0,-1.34,5.29
19.51420307159424,-4.63,-0.64,-1.29,4.84
19.537062883377075,-4.31,-0.43,-1.27,4.51
19.539013147354126,-3.94,-0.33,-1.14,4.11
19.543956995010376,-3.4,-0.33,-0.81,3.51
19.553992986679077,-2.61,-0.44,-0.32,2.66
19.563919067382812,-1.64,-0.47,0.38,1.74
19.57381319999695,-0.43,-0.39,1.04,1.19
